"ID","UniqueId","Nickname","Verified","Title","Description","IsCommerce","HashtagName","HeartCount","VideoCount","DiggCount","ShareCount","CommentCount","PlayCount","CollectCount","VideoLink"
"7259803121302474011","captainjohnnyvdepp","𝐿𝑒𝑜𝑛𝑖𝑒🦢","false","original sound","I CANT. Hes so fucking cute in here omg #johnnydepp #johnny #justiceforjohnnydepp #istandwithjohnnydepp #depp #deppheard #deppheads #johnnydepptiktok #johnnydeppedit #johnnydeppedits #johnnydepplove #fy #fyp #trending ","false","johnnydepp","1500000","242","1518","62","65","8776","366","https://www.tiktok.com/@captainjohnnyvdepp/video/7259803121302474011"
"7098046481164209413","doctress_pool","Doctress Pool","false","Deadpool (2016) - X Gon Give To Ya","There you go 😂 #MayDogSteppedOnABee #SteppedOnABee #Depp #DeppHeard #DeppHeardTrial #AmberHeard #JonnyDepp #Deadpool #LadyDeadpool","false","maydogsteppedonabee","2500000","975","1420","6","13","7302","118","https://www.tiktok.com/@doctress_pool/video/7098046481164209413"
"7101526133170031914","_just_jena","Jena","false","original sound","Jennifer Howell declaration or why Whitney was big mad. #jenniferhowell #deppvsheard #deppvsheardtrial #johnnydeppvsamberheard #justiceforjohnnydepp #amberheard #johnnydepp #johnnydepptrial #deppheard","false","jenniferhowell","493000","139","1409","116","31","44100","53","https://www.tiktok.com/@_just_jena/video/7101526133170031914"
"7266852423187123489","captainjohnnyvdepp","𝐿𝑒𝑜𝑛𝑖𝑒🦢","false","Paparazzi Lady Gaga sped up","🎶Im your biggest fan, I follow you until you love me🎶 #johnnydepp #johnny #justiceforjohnnydepp #istandwithjohnnydepp #depp #deppheard #johnnydepptiktok #johnnydeppedit #johnnydepplove #johnnydeppedits #trending #fy #fyp #findingneverland ","false","johnnydepp","1500000","242","1455","50","46","10400","346","https://www.tiktok.com/@captainjohnnyvdepp/video/7266852423187123489"
"7100958492197932294","dorfcomedy","dorfcomedy","false","White Chicks","Es ist endlich Montag!!!#deppheard #johnnydepp #justiceforjohnnydepp #deppheardtrial #justice #depp #fy #fyp #viral #soapopera #captainjacksparrow #courthouse #court #virginia #aliceinwonderland #movebitch #mydogsteppedonabee #amberheard #amberturd #abuse #toxic #couple  #justiceforjohnny","false","deppheard","75900","52","1378","68","48","25700","35","https://www.tiktok.com/@dorfcomedy/video/7100958492197932294"
"7167402483998788907","johnnydepp_edits_fanpage","Depp Angel 😇 💙","false","Don't Fear the Reaper (Re:Imagined)","Johnny Depp testifies that he was broken during the Johnny vs Amber court case in 2022. “I was at the end - I was broken” #johnnydepp #jd #depp #johnnydeppfam #johnnydeppfamily #jdfam #jdfamily #johnnydepptrial #johnnydepptrial2022 #depptrial #depptrialhighlights #johnnydeppvsamberheard #johnnydeppvsamberhead #deppvsheard #deppvsturdtrial #deppvsheardtrial #johnnyvsamber #johnnyvsambertrial #johnnydepisinnocent #jdisinnocent #johnnydeppisasurvivor #survivers #johnnydeppisthevictim #johnnydeppvideos #johnnydepptrial #johnnydeppcourt #johnnydeppcourtcase #johnnydeppedit #johnnydeppedits #deppedit #deppedits #jdedit #jdedits #johnnyedits #johnnydeppfan #johnnydeppfans #johnnydeppfanpage #deppfan #deppfans #deppvheard #amberturd #viral #celebnews #celebrity #hollywood #hollywoodgossip #narcissist #narktok #narktokadvice #depptok #johnnydepptiktok #johnnydepptikok #neverfeartruth #hollywoodvampires #istandwithjohnnydepp #fyp #foryou #foryoupage #foryoupageofficiall #foryoupageofficial #foryoupageoffical #domesticabuseawareness #domesticabusesurvivor #domesticviolenceawareness #domesticviolencesurvivor #johnnydeppforever #johnnydeppismyhero #hero #heroes #johnnydeppisalegend #legend #legends #johnnydeppisabeautifulsoul #johnnydeppforever #deppforever #johnnydeppishot #johnnydeppishotasf #jdishot #jdishotasf #johnnydang #justiceforjohnnydepp #justiceforjohnny #teamjohnnydepp #teamjd #teamdepp #deppteam #freejohnnydepp #freejohnnydepp2022 #johnnydeppismygrindelwald #johnnydeppisthebest #ilovejohnnydepp #depphead #deppheads #deppheadsforjohnny #deppheadsforever #deppheadsforlife #deppheard #deppaddict #deppfanpage #jonnydeppfanpage #johnnydeppisagentlesoul #johnnydeppisaboss #boss #johnnydepptestimony #johnnydeppsupport #johnnydeppsupportchain #johnnydeppsupporter #johnnydeppsuppoerter #deppsupport #deppsupporters #johnnydeppforever #heardvsdepp #depptrial #depptrialupdates #selflove #johnnydepplawyers #depplawyers #lawyers #court #amberheardjohnnydepp #trial #johnnydeppisfree #johnnydeep #johnnydeepfan #johnnydeepfanpage #johnnydeppwonthecase #johnnydeppwon #johnnydeppwonthecourtbattle #lovejohnnydepp #johnnydeppmovies #johnnydeppinterview #johnnydeppart #lovejohnnydepp ","false","johnnydepp","53400","141","1337","30","300","15000","145","https://www.tiktok.com/@johnnydepp_edits_fanpage/video/7167402483998788907"
"7101883016238206251","_just_jena","Jena","false","original sound","A clip from a reality TV show proves Amber abused Whitney. #amberheard #johnnydepptrial #deppheard #johnnydeppvsamberheard #deppvsheardtrial #deppvsheard #justiceforjohnnydepp #johnnydepp #amberheardisanabuser #amberheardisalair #fyp","false","amberheard","493000","139","1305","116","47","35700","59","https://www.tiktok.com/@_just_jena/video/7101883016238206251"
"7102527345189342469","sammyg8631","Sammy G 🌟","false","Unstoppable (I put my armor on, show you how strong I am)","#johnnydepp #deppheard #justiceforjohnnydepp #crazy #narcissist  #captainjacksparrow #duet #xyzbca #fypシ #deppvheard #camillevasquez #fyp #jasonmamoa   #katemoss #lier #HolidayModeActivated","false","johnnydepp","3200000","1016","1283","9","14","31000","12","https://www.tiktok.com/@sammyg8631/video/7102527345189342469"
"7102564847669366022","hum0r1uv","Films|Series|Cinema","false","original sound","#film #johnnydepp #jacksparrow #piratesofthecaribbean #depp #netflix #deppheard","false","film","669200","5","4837","15","22","82600","821","https://www.tiktok.com/@hum0r1uv/video/7102564847669366022"
"7116980341734182150","miastone.rock","Mia Stone","false","son original","Jeff Beck & Johnny Depp 🤍🖤🤍🖤🤍 At Bergenhus Festning, #Bergen #Norway, july 3, 2022 @johnnydepp #JohnnyDepp #JeffBeck #norvege #johnnydeppforever #guitarhero #lovethis #hollywoodvampires #tiktokguitarist  #johnnydepptiktok #johnnydeppfansworld #Music #Show #Live #louisxv #lafavorite #rockstars #rock #disney #deppheard #album #foryourpage #song #perfect #life #france🇫🇷 #fyp #foryourpage #CamilleVasquez #beauty #johnnydeppamberheardtrial #love  #iloveyoujohnny #fyp #foryou #foryoupage","false","bergen","48600","377","1257","14","40","6446","148","https://www.tiktok.com/@miastone.rock/video/7116980341734182150"
"7098089205825359110","terrinoel","terrinoel","false","Original sound","what moments will we obsess over this week?! tbd ¯\_(ツ)_/¯ #deppheard #virginiacourt #themuffinman #steppedonabee #jarofdirt #whoknows","false","deppheard","727500","260","1255","0","3","6194","4","https://www.tiktok.com/@terrinoel/video/7098089205825359110"
"7100168452828122373","lauratocco91","Laura Tocco","false","suono originale","❤️JD @johnnydepp.official #justiceforjohnnydepp #jd #johnnydepp #depp #jacksparrow #capitanjacksparrow #sexysimbol #hollywood #deppheard #storytime #DI4RI #johnnydeppisinnocent #disney #piratideicaraibi","false","justiceforjohnnydepp","21700","87","1236","103","57","12500","26","https://www.tiktok.com/@lauratocco91/video/7100168452828122373"
"7143577564274101505","standup4victims","DARVO ❌","false","Suspense, horror, piano and music box","“He was appalled. When I told him he kicked you, he cried. It was disgusting and he knows it” - Johnny Depp’s former PA (Stephen Deuters) #johnnydepp #amberheard #deppheard #istandwithamberheard #justiceforamberheard #darvodepp #fyp #foryou ","false","johnnydepp","1400000","96","1237","28","62","22500","181","https://www.tiktok.com/@standup4victims/video/7143577564274101505"
"7096700227234712834","yahooaustralia","Yahoo Australia","true","original sound","#AmberHeard’s claim about her Dad and #JohnnyDepp. #johnnydepptrial #amberheardtrial #johnnydeppamberheard #news #yahoonews #deppheardtrial #deppheard","false","amberheard","44800000","6626","1228","38","66","94300","30","https://www.tiktok.com/@yahooaustralia/video/7096700227234712834"
"7104801718025604398","interesting_randomthings","Victoria","false","original sound","Lawyer and behavioral analyst talk about Elaine’s interview. #elainebredehoft #deppheard #justice #depp #johnnydepp #amber #amberheard #lawandlumber #spidey #behavioralanalysis","false","elainebredehoft","10800","11","1206","39","103","22400","50","https://www.tiktok.com/@interesting_randomthings/video/7104801718025604398"
"7089381173352271147","kinga.deonna","Deonna Ford","false","original sound","#johnnydepptiktok #johnnydepp #johnnydeppisinnocent #amberheard #johnnydeppupdates #johnnydepptrial #deppheard #johnnydeppcourt","false","johnnydepptiktok","102200","52","1187","144","27","42200","61","https://www.tiktok.com/@kinga.deonna/video/7089381173352271147"
"7104377979727318315","mit0chondria2","Filp","false","original sound - Melvin Padao Jr🇵🇭","Twitter is out of hand #greenscreen #fyp #depp #heard #deppheard","false","greenscreen","1200000","28","1140","15","16","12900","37","https://www.tiktok.com/@mit0chondria2/video/7104377979727318315"
"7098410412063984897","matrixexpress","MatrixExpress","false","original sound","HUGE ADMISSION BY #TURD! #AmberHeardIsALiar #KarmaTrainIsComing! #JusticeForJohnnyDepp #DeppHeard #JusticeForJohnnyDeppVirginia2022 #AmberAlert #Fraud #Perjury #JohnnyDeppIsInnocent #WeStandWithJohnnyDepp","false","turd","101500","208","1126","8","31","95400","11","https://www.tiktok.com/@matrixexpress/video/7098410412063984897"
"7261672325714611482","captainjohnnyvdepp","𝐿𝑒𝑜𝑛𝑖𝑒🦢","false","original sound","Collab with @mik ⚡︎ I LOVE THIS SMMMM FR #johnnydepp #johnny #justiceforjohnnydepp #istandwithjohnnydepp #depp #deppheard #deppheads #johnnydepptiktok #johnnydeppedit #johnnydeppedits #johnnydepplove #fy #fyp #trending #collab #johnnydeppcollab #blow #georgejung #theprofessor #richardbrown ","false","johnnydepp","1500000","242","1109","23","61","6801","222","https://www.tiktok.com/@captainjohnnyvdepp/video/7261672325714611482"
"7261282197796048155","captainjohnnyvdepp","𝐿𝑒𝑜𝑛𝑖𝑒🦢","false","Wine Pon You Slowed","SO OBSESSEST WITH THIS NEW JOHNNY DIOR VIDEO #johnnydepp #johnny #justiceforjohnnydepp #istandwithjohnnydepp #depp #deppheard #deppheads #johnnydepptiktok #johnnydeppedit #johnnydeppedits #johnnydepplove #fy #fyp #trending #diorsauvage #dior #johnnydeppdior #johnnydeppdiorsauvage #diorjohnnydepp ","false","johnnydepp","1500000","242","1100","37","100","3933","211","https://www.tiktok.com/@captainjohnnyvdepp/video/7261282197796048155"
"7101718567313296686","_just_jena","Jena","false","Isolation","We're proud of you, #JohnnyDepp #justiceforjohnnydepp #mentoo #abusehasnogender  #deppvsheard #deppvsheardtrial #johnnydeppvsamberheard #amberheard #johnnydepptrial #deppheard","false","johnnydepp","493000","139","1068","9","14","23700","17","https://www.tiktok.com/@_just_jena/video/7101718567313296686"
"7099477084128464134","kievanotcaoimhe","kieva","false","Little Lies","#deppheard #johnnydepp #defamation #johnnydeppcase #amberheard #livetrial #deppheardtrial","false","deppheard","1768","33","1034","6","15","82200","14","https://www.tiktok.com/@kievanotcaoimhe/video/7099477084128464134"
"7102834339980922154","dr_teralyn","Teralyn PhD","false","Monkeys Spinning Monkeys","who will Winn Depp v. Heard #johnnydeppvsamberheard #johnnydepp #heardvdepp #deppvheard #johnnydeppincourt #amberheard #depptrial #depptrialupdates #deppheard","false","johnnydeppvsamberheard","1600000","2732","1010","9","131","28700","5","https://www.tiktok.com/@dr_teralyn/video/7102834339980922154"
"7136721926285806850","standup4victims","DARVO ❌","false","Below the Surface","Replying to @DARVO ❌ Johnny admitting to CUTTING his OWN finger during his jealous rage in Australia.  #johnnydepp #amberheard #deppheard #darvodepp #fyp #foryou #justiceforamberheard  ","false","johnnydepp","1400000","96","1013","66","81","41000","226","https://www.tiktok.com/@standup4victims/video/7136721926285806850"
"7089076950760738091","theelazyginger","Thee Lazy Ginger","false","Mii!","WAIT - Johnny Depp did DRUGZ?!?! 😦 #deppheard #johnnydepp #amberheard #depptrial #trial @theelazyegg @theelazyegg","false","deppheard","364500","731","996","11","42","9983","5","https://www.tiktok.com/@theelazyginger/video/7089076950760738091"
"7166276797296987438","johnnydepp_edits_fanpage","Depp Angel 😇 💙","false","Wicked Game","Johnny Depp testifies while being cross examined by Rottenborn during the Johnny vs Amber court case in 2022. “Festival of Icecream” #johnnydepp #depp #jd #johnnydeppfam #johnnydeppfamily #jdfam #jdfamily #johnnydepptrial #johnnydepptrial2022 #johnnydeppisinnocent #jdisinnocent #justiceforjohnnydepp #justiceforjohnny #teamjohnnydepp #johnnydeppforever #johnnyvsamber #johnnyvsambertrial #benjaminrottenborn #teamjohnnydepp #teamdepp #jdteam #johnnydeppisthevictim #johnnydeppisasurvivor #survivers #viral #hollywood #hollywoodgossip #celebrity #celebnews #johnnydeppvsamberheard #johnnydeppvsamberheardtrial #deppvsheard #deppvsheardtrial #johnnydeppvideos #johnnycourt #johnnycourtcase #deppvsturd #amberturd #istandwithjohnnydepp #ilovejohnnydepp #johnnydeppismyhero #hero #heroes #johnnydeppclip #johnnydeppclips #depptok #johnnydepptiktok #johnnydepptikok #jdedit #jdedits #johnnydeppedit #johnnydeppedits #deppedit #deppedits #johnnyedit #johnnyedits #f #fyp #foryou #foryoupage #foryoupsgeviral #foeyoupagee #foeyoupageofficial #foryoupageofficiall #foryoupageoffical #johnnydeppishot #johnnydeppishotasf #jdishot #jdishotasf #freejohnnydepp #freejohnny #freejohnnydeppakajacksparrow #freejohnnydepp2022 #depptrial #depptrialhighlights #johnnydeppfan #johnnydeppfansworld #deppfan #deppfans #deppfam #deppfamily #narcissist #narktok #narktokadvice #domesticabusesurvivor #domesticabusesurvivor #domesticviolenceawareness #domesticviolencesurvivor #sadedits #johnnydeppincourt #johnnydeppfanpage #deppfanpage #johnnydang #johnnydeppinterview #johnnydeppmusic #hollywoodvampires #neverfeartruth #deppheard #deppehad #deppheadsforjohnny #deppheadsforever #deppheadsforlife #deppheadfam #deppheadfamily #lovejohnnydepp #deppsupport #deppsupporter #deppsupporters #johnnydeppsupportchain #deppaddict #johnnydeppart #johnnydeppmovies #johnnydeppisabeautifulsoul #johnnydeppisaboss #boss #johnnydeppisagentlesoul #johnnydeppisthebest #johnnydeppisalegend #legend #legends #johnnyforever #deppforever #johnnydeep #johnnydeepfan #johnnydeepfanpage #johnnydeppwon #johnnydeppwonthecase #lawyers #court #johnnydeppwonthecourtbattle #justiciaparajohnnydepp #helpjohnnydepp #deppvheard #deppvheardtrial ","false","johnnydepp","53400","141","991","31","104","11100","61","https://www.tiktok.com/@johnnydepp_edits_fanpage/video/7166276797296987438"
"7099137597779348741","sammyg8631","Sammy G 🌟","false","original sound","Omg he doesn’t hold back 🙈 ##johnnydepp #deppheard ##justiceforjohnnydepp #crazy #narcissist  #amberheard #captainjacksparrow #duet #xyzbca #fypシ #deppvheard #joshuadrew #camillevasquez","false","johnnydepp","3200000","1016","973","74","34","31500","16","https://www.tiktok.com/@sammyg8631/video/7099137597779348741"
"7092547580214660358","sips.de","sips.de","false","Originalton","Johns Depp vs. Amber Heard Part 3 #fy#fyp#foryoupage#viral#johnnydepp #amberheard#deppheard","false","fy","5488","23","966","9","29","39400","27","https://www.tiktok.com/@sips.de/video/7092547580214660358"
"7123331375213694214","jdepp5","ᵈᵉᵉᵖ ^^","false","Venus In Furs","someone said he doesnt have style? #johnnydepp #johnnydepptiktok #deppheard #johnnydeppedit #fyp #foryou #deancorso #CapCut","false","johnnydepp","8377","38","944","17","32","4093","158","https://www.tiktok.com/@jdepp5/video/7123331375213694214"
"7119503464647937282","standup4victims","DARVO ❌","false","Spooky, quiet, scary atmosphere piano songs","His team literally fooled the public into thinking the SA were “new” accusations & everyone mocked her for it…  #amberheard #johnnydepp #deppheard #virginia #abuseawareness #tw #fyp #foryou #uktrial","false","amberheard","1400000","96","946","24","50","23300","156","https://www.tiktok.com/@standup4victims/video/7119503464647937282"
"7104617553313451270","luneaml","Lunea M","false","Johnny Däpp (Ich will Mallorca zurück)","La légende Depp . Love toi forever 🏴‍☠️❤️#justiceforjohnnydepp #piratedescaraibes #deppheard #johnnydepp","false","justiceforjohnnydepp","2300000","1665","1873","10","16","18800","10","https://www.tiktok.com/@luneaml/video/7104617553313451270"
"7120285139153800453","miastone.rock","Mia Stone","false","son original","Jeff Beck & Johnny Depp  🤍🤍🤍 The Death And Resurrection Show [Műnchen, Tollwood, Sommerfestival, july 13 2022] @Johnny Depp #JohnnyDepp #JeffBeck #tollwood #festival #johnnydeppforever #Killingjoke #hollywoodvampires #johnnydepptiktok #johnnydeppfansworld #hedylamarr #isolation #deathresurrection #johnnydeppamberheardtrial #iloveyoujohnny #tour #Music #Show #Live #heroes #louisxv #lafavorite #rockstars #rock #disney #deppheard #album18 #song #perfect #life #france🇫🇷 #montreux #fyp #foryourpage #CamilleVasquez #album #18album #18 #beauty  #viral #Paris #rome #Italie #monaco #bras #bra #sexytime #sexyshow #funny #funtime #amber #viralvi #worldtour","false","johnnydepp","48600","377","936","22","40","6387","77","https://www.tiktok.com/@miastone.rock/video/7120285139153800453"
"7104264779748920582","marly.mews","Marly.Mews","false","Stranger Things","Depp feiert in London - ist er sich des Sieges sicher❓#johnnydepp #amberheard #amberheardjohnnydepp #katemoss #deppheard #deppmoss #johnnydeppkatemoss #prominews #marlymews #gossip #tratschundklatsch","false","johnnydepp","615300","67","923","6","33","24500","15","https://www.tiktok.com/@marly.mews/video/7104264779748920582"
"7095919548787936555","legallychrista","Christa Ramey","false","original sound","Depp already has won in the court of public opinion! #courttv #legalanalysis #depp #johnnydepp #deppheard #deppheardtrial #amberheard #defamation","false","courttv","44900","377","914","6","67","20100","10","https://www.tiktok.com/@legallychrista/video/7095919548787936555"
"7122851093981302022","miastone.rock","Mia Stone","false","son original","This Is A Song For Miss Hedy Lamarr ❤️ Johnny Depp ❤️🎼❤️ [Blues Festival, Pordenone, Italy. July 20, 2022] #JeffBeck #JohnnyDepp #Album18 #johnnydeppforever #hollywoodvampires #johnnydepptiktok #johnnydeppfansworld #miss #hedylamarr #isolation #deathresurrection #beck #johnnydeppamberheardtrial #bonjour  #iloveyoujohnny #tour #Music #Show #Live #heroes #louisxv #lafavorite #rockstars #rock #disney #deppheard #song #perfect #life #france🇫🇷 #fyp #foryourpage  #CamilleVasquez #beauty #viral #Paris #best #Italy #Italia #bras #sexytime #sexyshow #funny #funtime #amber #megapint #sexyman #sexy #pordenone #bluesfestival #sexyforever #piratedescaraibes #instagram #mostpopular #piratesofthecarribean #beautifulman #johnnydepplove","false","jeffbeck","48600","377","911","24","51","6174","73","https://www.tiktok.com/@miastone.rock/video/7122851093981302022"
"7099239043224866090","bwilderus","Barbara Wilder","false","original sound","LINK IN MY BIO! Get your Team Johnny Shirt! #fyp #johnnydepp #trial #deppheard #court #defamation #lawsuit #justiceforjohnnydepp","false","fyp","72700","364","899","1","1","4364","12","https://www.tiktok.com/@bwilderus/video/7099239043224866090"
"7101799040236539141","dreamy_highh","Julia 🌻 Designer","false","som original","#Riseup #johnnydepp #johnnydeppinocente #justiceforjohnnydepp #depp #deppheard #johnnydeppedit #fyp #fyyyyyyyyyyyyyyyy #beautiful #amomuito","false","riseup","506400","125","899","8","31","10800","26","https://www.tiktok.com/@dreamy_highh/video/7101799040236539141"
"7262770745510579489","captainjohnnyvdepp","𝐿𝑒𝑜𝑛𝑖𝑒🦢","false","Originalton","Collab with great @CHLOE_DEPP 🌸 !!🫶🏻 #johnnydepp #johnny #justiceforjohnnydepp #istandwithjohnnydepp #depp #deppheard #deppheads #johnnydepptiktok #johnnydeppedit #johnnydepplove #johnnydeppedits #trending #fy #fyp #collab #johnnydeppcollab #johnnydepp2020 #johnnydepp2017 ","false","johnnydepp","1500000","242","904","27","72","6579","206","https://www.tiktok.com/@captainjohnnyvdepp/video/7262770745510579489"
"7101985363337563398","marly.mews","Marly.Mews","false","Intro","Was sagt ihr zu all den Vorwürfen?🤔 #johnnydepp #amberheard #amberheardjohnnydepp #deppheard #orlandobloom #keiraknightley #angelinajolie #marlymews #gossip #prominews #klatschundtratsch","false","johnnydepp","615300","67","875","2","12","17600","35","https://www.tiktok.com/@marly.mews/video/7101985363337563398"
"7114283943855246634","sicliandoll2022","Siciliandoll2021","false","original sound","#depp#deppheard#depphead#depptrial#depptok##depphead#johnnydepp#deppvsheard#jd#johnnydeppisinnocent#johnnydeppcourt#johnnydepptrial#justiceforjohnnydeppjohnnydeppforeverlove#johnnydeptiktok#johnnydeppamberheardtrial#johnnydeppvirginia2022#amberturd#johnnydeppetit#justiceforjohnnydepp🙏#justiceforjohnnydepp🙏❤️#justiceforjohnnydepp❤️#justiceforjohnnydepp💕#loveujohnny#johnnydeppart#johnnydepphumor#johnnydeppfan#johnnydeppfans#justiceforjohnnydepp#johnnydeppfanpage#johnny#a,berheardjohnnydepp#john","false","depp","137900","355","866","6","9","12100","21","https://www.tiktok.com/@sicliandoll2022/video/7114283943855246634"
"7146975973555129642","johnnydepp_edits_fanpage","Depp Angel 😇 💙","false","Crying Girl (3 Minute)","Johnny Depp vs Amber behavior analysis In early depositions before the Johnny Depp court case in 2022. #johnnydepp #johnny #jd #jdfam #johnny #depp #johnnydeppfam #johnnydeppfamily #johnnydeppisinnocent #jdisinnocent #johnnyisinnocent #johnnyvsamber #johnnycourt #johnnycourtcase #johnnydeppvsamberheard #johnnydeppvsamberheardtrial #johnnydepptestimony #johnnydeppincourt #johnnyvsamberverdict #amberturd #johnnydeppisasurvivor #surviver #surivers #johnnydeppisthevictim #johnnydeppforever #jdforever #johnnydepptiktok #johnnydepptikok #depptok #teamjd #teamjohnnydepp #teamjohnnyforever #johnnydeppedit #johnnydeppedits #jdedit #jdedits #johnnyedit #johnnyedits #johnnydeppclips #johnnydeppaudios #viral #viralvideoedits #f #fyp #foryou #foryoupage #foryoupageofficial #narcissist #narcissistawareness #domesticabuseawareness #domesticabusesurvivor #domesticviolenceawareness #domesticviolencesurvivor #narktok #narktokadvice #johnnydeppisabeautifulsoul #johnnydeppismyhero #hero #heroes #johnnydeppfan #johnnydeppfans #freejohnnydepp #freejohnnydepp2022 #johnnydeppishot #johnnydeppishotasf #jdishot #jdishotasf #johnnydeppfans #johnnydeppfansforever #johnnydeppfanpage #johnnydeppfansforever #johnnydang #deppvsheard #deppvsheardtrial #deppvsheardtrialhighlights #johnnydeppmovies #hollywood #hollywoodgoss #hollywoodgossip #celebrity #celebritygossip #neverfeartruth #hollywoodvampires #johnnydeppappeal #johnnydeppamberheardtrial #deppaddiction #deppclips #depphead #deppheard #deppheadsforjohnny #deppheadsforever #deppheadfam #deppheadsfamily #deppheadsforever #deppheadsforlife #johnnydeppismygrindelwald #johnnydeppismyjacksparrow #johnnydeppisthebest #johnnydeppwon #johnnydeppwonthecase #johnnydeppisalegend #legend #legwnds #truthwins #johnnydeep #johnnydeepfan #johnnydeepfanpage #ilovejohnnydepp #deepvsheard #sadedits #selflove #truthwins #johnnydeppmusic #johnnydeppvideos #johnnydeppart #deppvheard #johnnydeppisaboss #boss #supportjohnnydepp #respectjohnnydepp #johnnydeppinterview #johnnydeppcourtcase #johnnydepplawsuit #johnnydepplawyers #johnnydeppisagod #johnnydeppisavictim #legendary #johnnydeppmoments #depplove #johnnyforever ","false","johnnydepp","53400","141","849","9","125","10000","75","https://www.tiktok.com/@johnnydepp_edits_fanpage/video/7146975973555129642"
"7117700034400947462","miastone.rock","Mia Stone","false","son original","People Who Died 🤍🎼🤍 Hollywood Vampires [2/2. Rome 08.07.2018] @Johnny Depp #JohnnyDepp #johnnydeppforever #hollywoodvampires #johnnydepptiktok #johnnydeppfansworld #hedylamarr #isolation #deathresurrection #jeffbeck #johnnydeppamberheardtrial #iloveyoujohnny #tour #Music #Show #Live #heroes #louisxv #lafavorite #rockstars #rock #disney #deppheard #album18 #song #perfect #life #france🇫🇷 #fyp #foryourpage #CamilleVasquez #beauty #viral","false","johnnydepp","48600","377","847","16","26","6048","84","https://www.tiktok.com/@miastone.rock/video/7117700034400947462"
"7108776966500715818","sicliandoll2022","Siciliandoll2021","false","original sound","#johnnydepp #johnnydeppforevefr🥺❤️ #jd #johnnydeppfans #johnnydeppvsamberheard #johnnydeppedit #jhonnydeppcourt #johnnydepplover😍 #johnnydeppfans #johnnydeppedit #jhonnydeppcourt #johnnydepplover😍 #jhonny6db #johnnydepptiktoker #justiceforjohnnydeppvirginia2022 #deppvheard ##johnnydepplovers #deppfans #johnny #justiceforjohnnydepp #justiceforjohnnydepp🙏❤️ #deppheard #vegas#johnny #florida #amberturd","false","johnnydepp","137900","355","836","8","32","9271","38","https://www.tiktok.com/@sicliandoll2022/video/7108776966500715818"
"7111310604152950021","miastone.rock","Mia Stone","false","son original","💙🎼💙 What's Going On [cover MarvinGaye] #JohnnyDepp #jeffbeck 19.6.22 #Helsinki #Finland #live #bluesfestival #rock #music #johnnydeppfansworld #johnnydeppforever #deppheard #foryourpage #fyp #versailles #louisxv #positivesvibes #show","false","johnnydepp","48600","377","836","11","37","6295","28","https://www.tiktok.com/@miastone.rock/video/7111310604152950021"
"7118766317208898821","miastone.rock","Mia Stone","false","son original","Jeff Beck & Johnny Depp  🤍🤍🤍 #JohnnyDepp #JeffBeck #johnnydeppforever #hollywoodvampires #johnnydepptiktok #johnnydeppfansworld #hedylamarr #isolation #deathresurrection #johnnydeppamberheardtrial #iloveyoujohnny #tour #Music #Show #Live #heroes #louisxv #lafavorite #rockstars #rock #disney #deppheard #album18 #song #perfect #life #france🇫🇷 #fyp #foryourpage #CamilleVasquez #beauty #viral #Paris #montecarlo #rome #Italie #monaco","false","johnnydepp","48600","377","815","10","19","4142","58","https://www.tiktok.com/@miastone.rock/video/7118766317208898821"
"7098462920782269701","villagegoth","ثريا🦇 Village Goth 🦇 🍉","false","Frolic (From “Curb Your Enthusiasm"")","#amberheard #johnnydepp #deppvsheard #deppversusheard #deppvheard #deppheard #trial #depptrial #amberheardvsjohnnydepp #funny #fyp #viral #foryou","false","amberheard","334700","553","801","35","21","59800","5","https://www.tiktok.com/@villagegoth/video/7098462920782269701"
"7103938425379802414","legallychrista","Christa Ramey","false","original sound","Reply to @doriraeward answers to your legal questions #johnnydepp #legalanalysis #attorneylife #deppheard #deppvheard #contingencyfeelawyer","false","johnnydepp","44900","377","788","3","73","36200","15","https://www.tiktok.com/@legallychrista/video/7103938425379802414"
"7104298409279917358","thepocketshot_usa","Pocket Shot Shop","false","original sound","Bow Fish with the Pocket Shot setup. The smallest most affordable rig on the market. #pocketshot #bowfishing #bowfish #slingshot #archery #slingbow #huntinggear #fishinggear #summer2022 #deppheard #shooting #monkeypox #gadgets2022 #survivalgear #smallgame","false","pocketshot","493600","274","801","45","9","39400","48","https://www.tiktok.com/@thepocketshot_usa/video/7104298409279917358"
"7115148823617441066","sicliandoll2022","Siciliandoll2021","false","original sound","#johnnydepp #jd #johnnydeppfans #jhonnydeppcourt #johnnydeppforevefr🥺❤️ #Jd#Johnnydepp#johnnydeppvirginiatrial2022#johnny#johnnydeppcourt##johnnydepcourtcase#johnnydeppisinnocent#johnydepptiktok#johnnydeppforeverlove#jonnydeppamberheardtrial#justiceforjohnnydepp##depphead#deppheads#depptrial#johnnydeppamberheard#justice4johnnydepp#depptok#deppvshear##d#deppheard#justiceforjohnny#loveujohnny#justiceforjohnnydepp🙏#justiceforjohnnydepp❤️#justiceforjohnnydepp🙏❤️#justiceforjohnnydepp💕justice","false","johnnydepp","137900","355","775","1","28","16700","33","https://www.tiktok.com/@sicliandoll2022/video/7115148823617441066"
